transaction_id,amount,balance_before,time_of_day,day_of_week,transaction_type,recipient_frequency,location_match,device_match,transaction_frequency,account_age_days,balance_after,transaction_velocity,is_fraud
244,124431.46835365931,48414.70754390763,3,5,Transfer,7.230036798799537,1,1,10,180,-76016.76080975168,0,0
245,1997.011687422046,49811.19471573358,9,6,Withdrawal,1.6080824687243904,1,1,9,781,47814.183028311534,4,0
246,11282.380367964965,6710.685889932996,2,0,Transfer,0.722806462367202,0,1,6,134,-4571.694478031968,4,0
247,8519.46971342552,42627.64421815198,20,6,Bill Payment,2.3360682745304437,1,1,12,93,34108.17450472646,1,0
248,5963.0748106541105,25491.29062968086,8,4,Withdrawal,7.874824720865296,1,0,14,729,19528.21581902675,5,0
249,752313.5573308999,19990.750576691775,18,1,Withdrawal,1.7643488752146683,1,1,8,153,-732322.806754208,2,0
250,49511.65730401232,31040.543184253034,15,0,Bill Payment,1.1441414705418853,1,1,10,772,-18471.114119759284,5,0
251,1769.110384037739,3742.3123058383444,15,3,Transfer,0.11325866689418335,1,1,9,839,1973.2019218006053,1,0
252,138098.6956119107,25816.594819586913,16,0,Withdrawal,4.8909795585338065,1,1,9,11,-112282.10079232378,1,0
253,1535416.7400190383,43673.63793130667,17,6,Withdrawal,2.8619253212818565,1,1,14,64,-1491743.1020877317,0,0
254,173673.17738443377,11459.614290809472,9,4,Transfer,1.4971324348034996,1,1,11,956,-162213.5630936243,6,0
255,1054.9620440845952,21893.104843701833,20,5,Deposit,3.6672856366345528,1,1,14,86,20838.14279961724,0,0
256,8362.660141995188,47034.563498028896,18,2,Withdrawal,6.030274834687343,1,1,10,580,38671.90335603371,2,0
257,277568.2973249518,21999.628052479165,21,6,Withdrawal,1.421550910455345,1,1,12,430,-255568.66927247262,5,0
258,5348.979471814016,18560.013984287518,14,2,Transfer,4.692306192827564,1,1,11,842,13211.034512473503,4,0
259,53510.803993100024,22586.295758045533,14,2,Transfer,1.5065584123997768,1,1,6,200,-30924.50823505449,2,0
260,103701.11090682766,26453.18555936026,10,6,Transfer,21.585266497137233,1,1,6,183,-77247.92534746739,2,0
261,3450.0329366807996,31967.575862441972,7,6,Transfer,6.5911279714068645,1,1,9,716,28517.542925761172,0,0
262,19554.276491814813,40233.94724491982,21,6,Transfer,4.61479136937894,1,1,5,681,20679.67075310501,0,0
263,33.69890417818605,23153.008082451397,15,1,Deposit,0.9457084166769465,0,1,6,857,23119.30917827321,2,0
264,2839.0498557148917,41056.56581941687,9,1,Deposit,4.414205912342439,1,1,14,605,38217.51596370198,3,0
265,13291.28315172017,27152.31240625195,8,2,Bill Payment,8.058604536335366,1,1,9,646,13861.029254531779,1,0
266,1816.0764132744632,17585.545008030906,14,3,Withdrawal,6.680048092330071,1,1,7,262,15769.468594756443,5,0
267,576553.0341969174,33239.5905778513,21,4,Transfer,7.5259570413498675,1,1,5,269,-543313.4436190662,5,0
268,1261.0717631734553,36168.39048243108,4,3,Transfer,1.9121590772142472,1,1,12,25,34907.31871925762,2,0
269,9135.388773720131,28344.39980584489,19,6,Withdrawal,1.9894461580252396,1,1,12,396,19209.011032124756,4,0
270,28609.1293688342,3774.133683601447,1,6,Bill Payment,3.870527780997003,1,1,13,584,-24834.995685232752,3,0
271,393385.99253234843,9324.26088288042,21,2,Withdrawal,1.6332098430028241,1,1,8,72,-384061.731649468,2,0
272,1246.7253809387378,14979.588323621181,15,4,Withdrawal,0.5996255052736236,1,1,6,92,13732.862942682443,4,0
273,225556.84813427943,14848.654691623162,17,1,Transfer,3.0913293210712918,1,1,12,598,-210708.19344265625,3,0
274,22481.906790213125,33997.61921209666,15,0,Deposit,0.009630152447812582,1,1,10,387,11515.712421883534,2,0
275,3093.2657781208104,1899.0844220079966,4,0,Withdrawal,7.151404678640187,1,1,9,252,-1194.1813561128138,3,0
276,55503.81013873604,38028.407075426476,0,4,Transfer,6.925214108501408,1,1,10,594,-17475.40306330956,4,0
277,32797.88764223238,14001.781265539727,18,3,Deposit,4.013871500679679,1,1,12,330,-18796.106376692653,3,0
278,6631.36699829864,16191.070464589018,9,4,Transfer,6.884077030226444,1,1,13,612,9559.703466290379,3,0
279,25326.4395357712,26867.58156925229,20,3,Deposit,4.897860346977463,1,1,10,725,1541.14203348109,2,0
280,10192.147055971438,11580.354446008918,12,6,Deposit,5.977631427757232,1,1,11,61,1388.2073900374799,3,0
281,27640.42600812433,44339.09436520085,22,5,Deposit,0.3342036280635112,0,1,10,157,16698.66835707652,2,0
282,82806.45936971197,5183.070187001699,23,3,Deposit,10.65432510885811,1,1,8,866,-77623.38918271028,1,0
283,525462.251007969,22774.735752752178,22,0,Deposit,5.163157392803229,1,1,8,105,-502687.51525521686,3,0
284,1852.643843272947,42621.69120328961,22,1,Airtime,4.7161366216361085,0,1,14,374,40769.04736001666,6,0
285,1569184.7097818446,31176.35082664055,10,2,Withdrawal,2.4489175466835427,1,1,12,971,-1538008.358955204,1,0
286,443.9999283041161,15324.146276289039,14,6,Withdrawal,0.1426939874010242,1,1,12,688,14880.146347984923,4,0
287,16259.45410937123,21617.250181046576,1,1,Transfer,11.586551586305767,1,0,8,526,5357.796071675346,4,0
288,71441.51435964736,35628.024636783215,5,2,Deposit,21.225335042884996,1,1,10,749,-35813.48972286415,2,0
289,38637.698946146964,48689.77642483107,20,5,Transfer,8.245746465146148,1,1,7,300,10052.077478684107,4,0
290,6339.790231430945,44763.79720059224,10,0,Transfer,12.327824385401838,1,1,17,993,38424.006969161295,3,0
291,14526.872648342578,17779.207610736463,14,6,Transfer,0.6446098387715832,1,1,9,867,3252.334962393885,2,0
292,8217.309562827182,49911.69608510502,8,2,Deposit,0.6887023708944515,0,1,7,913,41694.38652227783,2,0
293,6776.869076235377,1171.7285130218554,11,5,Deposit,10.584937587504083,1,1,9,964,-5605.140563213522,3,0
294,120475.80146664128,2353.8580346123395,3,6,Bill Payment,0.29612822422823976,1,1,7,41,-118121.94343202894,6,0
295,44982.59750882482,41368.1852433885,22,3,Withdrawal,0.48918623357979074,1,1,14,603,-3614.4122654363237,5,0
296,5509.23365269572,10773.671654819549,23,4,Transfer,8.487178078829539,1,1,9,980,5264.438002123829,2,0
297,133145.76052148556,3977.694151415802,13,6,Withdrawal,4.070641643348468,1,1,15,199,-129168.06637006976,3,0
298,40725.0654973767,12620.255588588609,21,6,Deposit,2.4856580267120827,1,1,10,168,-28104.80990878809,2,0
299,111940.66551131212,21878.90754506215,2,2,Withdrawal,4.0310019866999305,1,1,12,122,-90061.75796624998,2,0
300,77594.95443168998,36797.74725123683,20,1,Deposit,10.549408663433699,1,1,9,856,-40797.20718045315,3,0
301,4196.51617599845,31592.44080100907,16,0,Transfer,7.076192312589037,1,1,3,409,27395.92462501062,4,0
302,7184.189010825392,12643.4396604606,12,0,Withdrawal,5.881907208050529,1,1,7,364,5459.250649635209,3,0
303,98182.8867930927,25660.251956928638,7,6,Deposit,18.83649523145844,1,1,7,241,-72522.63483616406,1,0
304,74663.04457729727,46384.49116452987,11,6,Airtime,3.683476575943925,1,1,11,844,-28278.553412767404,5,0
305,21124.669604337418,40935.38107220413,11,5,Transfer,0.03172078061514863,0,1,11,727,19810.711467866713,5,0
306,27851.85267877099,16836.299456757875,11,4,Withdrawal,2.802118246692413,0,1,10,85,-11015.553222013114,0,0
307,283602.7560202507,49130.96350642912,1,3,Deposit,0.5077939907495461,1,1,12,169,-234471.79251382157,3,0
308,6747.02686458955,35722.39962132142,9,6,Transfer,0.619058391580515,1,1,3,581,28975.37275673187,6,0
309,65788.13371285879,4060.018427672307,22,3,Withdrawal,1.471190327373917,1,1,11,941,-61728.11528518648,4,0
310,14700.175259815911,2722.874951143295,8,0,Bill Payment,2.401216992360031,1,1,8,850,-11977.300308672617,5,0
311,14251.787173905335,9251.98950149147,0,3,Withdrawal,3.2850366467770487,1,1,9,495,-4999.797672413866,3,0
312,198303.44836118803,36664.937534457196,3,6,Transfer,0.9305640662336796,1,1,10,549,-161638.51082673084,5,0
313,114786.90609724239,10003.207366278968,22,6,Transfer,1.8678004901575465,1,1,8,400,-104783.69873096343,4,0
314,112085.72642448587,26062.85169123284,13,5,Transfer,1.6185461204436424,1,1,4,617,-86022.87473325303,7,0
315,299826.0086755811,5569.745888860755,15,4,Transfer,2.27260022015788,1,1,14,161,-294256.2627867203,5,0
316,22971.45605891469,46123.42173367956,17,0,Withdrawal,0.571392787852457,1,1,14,263,23151.965674764873,2,0
317,86155.22951832222,17854.07006559481,1,3,Deposit,2.5320183794777584,0,1,15,499,-68301.15945272741,6,0
318,11842.694834592494,45498.47077147091,5,2,Withdrawal,4.041112408902904,1,1,6,829,33655.77593687842,5,0
319,42122.30565836813,47298.90645361667,2,2,Deposit,0.5098763886149944,1,1,9,830,5176.600795248538,2,0
320,16978.682936242032,1300.3037183703586,19,5,Deposit,3.6778755298123644,1,1,11,74,-15678.379217871674,4,0
321,26742.03443865928,23742.62417273787,18,3,Deposit,7.051149878322037,1,1,9,836,-2999.4102659214113,2,0
322,72425.52350690428,2208.1467296377514,12,2,Transfer,0.041369111874259804,0,1,7,852,-70217.37677726653,4,0
323,4287.926807819672,45525.945548842385,16,4,Deposit,0.24347399294328806,1,1,12,588,41238.018741022715,4,0
324,1446669.4644683737,26401.969691994218,13,1,Transfer,3.141240094108306,1,1,12,16,-1420267.4947763795,6,0
325,2945.297875057831,4672.256622226344,21,4,Bill Payment,10.309090954270923,0,1,10,762,1726.9587471685131,5,0
326,1942.2896234578768,6403.559685551777,10,5,Bill Payment,30.570902399719877,1,1,8,82,4461.2700620939,1,0
327,223288.90431376133,19791.942200144214,15,4,Withdrawal,0.49023560439213776,0,1,8,195,-203496.9621136171,5,0
328,107293.71876750549,47071.475450771584,10,3,Deposit,0.092561291578742,1,1,8,611,-60222.243316733904,4,0
329,76744.70202712622,34952.548426835965,17,6,Deposit,1.2988426750918423,1,1,12,412,-41792.15360029025,5,0
330,77396.04952360649,43513.32444326749,1,4,Deposit,3.1505824892190986,1,1,7,263,-33882.725080339,4,0
331,21493.513142879565,18956.375670659003,22,3,Transfer,4.2407767768013915,1,1,8,538,-2537.137472220562,0,0
332,3660.998696347788,3117.4712779499177,20,0,Transfer,18.15020671382267,1,1,12,827,-543.5274183978704,3,0
333,25632.314417352824,48741.56422301629,7,3,Airtime,10.967025544973058,0,1,13,797,23109.24980566347,3,0
334,5685.512644060049,1841.4765424561078,13,5,Transfer,4.128808651372528,1,1,10,383,-3844.036101603941,4,0
335,154854.2245877047,47434.93100097336,1,3,Deposit,2.244842874616555,0,1,14,584,-107419.29358673134,1,0
336,16413.923327201843,19065.19376860809,12,0,Bill Payment,1.9378591490432597,1,1,9,728,2651.2704414062464,2,0
337,4225.976369283977,1494.4298460721946,9,6,Deposit,4.250463320005028,1,1,15,137,-2731.546523211782,1,0
338,11582.241706217732,34768.70435450091,7,1,Withdrawal,6.389044807481737,1,1,12,834,23186.462648283174,4,0
339,50305.15865342174,49046.474897536355,6,5,Bill Payment,3.2856755809093756,1,1,10,90,-1258.6837558853877,2,0
340,7133.454472986815,48315.66041904203,12,0,Deposit,1.8148937108857668,1,1,13,872,41182.20594605522,6,0
341,4253.76268917646,8885.913548918503,23,3,Withdrawal,4.7487897938040495,1,0,9,588,4632.1508597420425,4,0
342,35859.88079527191,9881.142497241593,18,5,Transfer,4.081570711570711,1,1,8,182,-25978.738298030315,5,0
343,35951.753650274055,28711.406816363346,23,2,Withdrawal,2.787562998208954,1,1,12,852,-7240.346833910709,0,0
344,7991.339320113307,32227.9364949879,14,3,Transfer,6.898695235989965,1,1,11,468,24236.59717487459,1,0
345,8586.301717159531,37231.47776962742,21,0,Transfer,1.6579687515561268,1,1,7,601,28645.176052467887,4,0
346,35034.8960832133,9871.467663135229,1,3,Withdrawal,3.317213804503494,1,1,9,540,-25163.428420078075,4,0
347,1216.61941115232,47991.347251457286,21,6,Deposit,14.095427752516871,1,1,8,788,46774.727840304964,1,0
348,1319.5848403803723,32298.223558172656,4,0,Bill Payment,6.415597534020075,1,1,14,450,30978.638717792284,4,0
349,5234.944688279428,42505.299024657186,18,4,Transfer,2.454885353005698,1,1,10,453,37270.35433637776,5,0
350,14372.985210551,27463.220048924417,0,1,Withdrawal,3.9502481963931695,1,0,13,674,13090.234838373417,5,0
351,41020.00408434671,21299.565531904245,6,1,Transfer,2.6000205640859964,1,0,6,565,-19720.43855244246,4,0
352,421136.5613834419,48881.9624231548,17,5,Bill Payment,0.5970043125581047,1,1,7,87,-372254.5989602871,3,0
353,122433.00316344872,29523.947170171967,0,0,Deposit,2.0393690420605908,0,1,14,802,-92909.05599327676,1,0
354,15996.46341253508,43476.805557159765,0,1,Transfer,9.846415633069403,0,1,17,745,27480.342144624687,4,0
355,21204.476291440413,47711.327421948205,6,2,Withdrawal,3.092072692829758,0,1,14,208,26506.851130507792,4,0
356,2965.9162058302945,34092.3767234243,16,5,Bill Payment,4.393018236084675,1,1,12,189,31126.460517594005,5,0
357,21225.8217807454,27897.995247415074,5,2,Bill Payment,1.001084188341033,1,1,13,385,6672.173466669676,2,0
358,12365.711529826325,1172.0316946218804,19,1,Transfer,2.202079093433316,0,1,13,944,-11193.679835204444,1,0
359,42000.513386385974,2960.9623962112937,11,0,Withdrawal,13.239833444365491,1,1,12,698,-39039.55099017468,1,0
360,4211.348199807667,10841.7095865047,19,5,Deposit,1.8861779015486522,1,1,16,400,6630.361386697033,1,0
361,62236.25759829273,10114.413160943766,14,2,Withdrawal,1.4421521955779448,1,1,13,443,-52121.84443734896,2,0
362,472351.0915113609,13483.180964792422,12,6,Deposit,0.2876149614261839,1,1,6,873,-458867.91054656846,4,0
363,17720.540094820924,15941.797247185381,11,1,Deposit,0.5114418551399618,1,1,11,292,-1778.7428476355435,4,0
364,49188.908702859546,18643.209183985684,20,3,Bill Payment,4.394846342381543,1,1,13,191,-30545.699518873862,5,0
365,87578.25218923396,21606.346813374952,1,2,Bill Payment,5.394530665163506,1,1,8,403,-65971.905375859,0,0
366,9873.000183804432,5844.450584344719,20,4,Withdrawal,5.13025567159516,1,1,11,954,-4028.549599459713,3,0
367,34481.73227882718,3075.73466568632,17,5,Withdrawal,3.8807891053680117,1,1,6,467,-31405.99761314086,5,0
368,22588.24238795275,34023.27800457815,3,2,Withdrawal,3.3762543714779047,1,1,12,57,11435.035616625399,2,0
369,26778.43550059112,27329.40641731081,9,5,Transfer,0.37437704300529284,1,1,10,875,550.9709167196888,0,0
370,4693.718630725091,22763.065908785862,10,1,Withdrawal,9.184683774190882,0,0,12,295,18069.34727806077,4,0
371,23133.113352366694,32087.557117249264,20,1,Withdrawal,3.5982849947955704,1,1,14,162,8954.44376488257,4,0
372,59634.919700222374,41556.29095297348,5,5,Transfer,0.7073263095766393,1,1,10,115,-18078.62874724889,4,0
373,401228.8395011775,21956.952546694025,5,1,Bill Payment,0.7300414215631124,0,1,10,497,-379271.88695448346,3,0
374,150022.66357575616,32414.85378754699,8,0,Bill Payment,3.597009410291659,1,1,6,757,-117607.80978820917,1,0
375,1633711.3967448606,47725.038967922774,19,5,Bill Payment,1.402384464303463,1,1,12,501,-1585986.3577769378,5,0
376,4747.174482384336,42141.60029721648,12,0,Deposit,12.752987897546975,1,1,6,318,37394.42581483214,5,0
377,126076.1380206736,21874.039714618062,4,5,Deposit,3.455236245127778,1,1,6,798,-104202.09830605554,3,0
378,31782.910271893747,32591.125052922405,5,3,Bill Payment,19.179599173641677,1,0,8,905,808.2147810286588,3,0
379,1757856.7450248736,9676.475173881048,3,3,Transfer,6.624278858914875,0,1,4,847,-1748180.2698509926,3,0
380,4373.869779442219,28465.587059859405,5,2,Withdrawal,8.322081774211513,1,1,10,906,24091.717280417186,2,0
381,4107.444408349954,49085.0862657837,17,1,Airtime,2.4622995711850018,1,1,14,643,44977.641857433744,2,0
382,6642.30757937962,26397.44064492359,12,3,Withdrawal,0.7194718283072444,1,1,12,767,19755.13306554397,5,0
383,314.88533333036133,46454.27666031722,22,1,Airtime,5.851019414953061,1,1,15,940,46139.39132698686,1,0
384,7696.261393637426,20959.411104659775,2,2,Deposit,2.61340478046076,0,1,6,16,13263.14971102235,1,0
385,4825.813868184515,49943.39653204693,9,0,Transfer,14.868078172034231,1,1,6,550,45117.58266386241,2,0
386,29756.044682868618,29381.781726150333,3,3,Transfer,1.0760768268198875,1,1,11,191,-374.26295671828484,1,0
387,43630.50983858048,3071.1807175607933,14,4,Withdrawal,4.924232535278819,1,1,13,463,-40559.32912101969,4,0
388,938784.9187429706,29750.985037878017,11,4,Transfer,10.051860814374201,1,1,8,393,-909033.9337050925,2,0
389,147391.51260372327,14454.062088300236,14,4,Withdrawal,2.57775928622544,0,1,8,579,-132937.45051542303,3,0
390,6947.885784949824,2591.584779758841,20,6,Transfer,15.359570974750385,1,1,9,119,-4356.301005190982,6,0
391,3652.5128337330098,41221.8119300385,9,4,Airtime,0.39855363967752666,1,1,8,434,37569.29909630549,5,0
392,58914.25395615876,14510.75221205704,11,4,Transfer,4.420639587702654,1,1,15,134,-44403.501744101726,3,0
393,1571.1036072578536,40030.87914827843,21,4,Deposit,7.511595925076756,0,1,13,795,38459.77554102057,8,0
394,858479.0291521259,15122.661564837481,7,4,Withdrawal,1.1270237476297664,1,1,11,199,-843356.3675872885,4,0
395,233020.15744436003,10521.99133981494,20,3,Bill Payment,0.29799345574134206,1,1,4,56,-222498.1661045451,3,0
396,8618.347981309695,48722.84313111695,20,4,Deposit,0.4163516185636776,1,1,11,114,40104.495149807255,2,0
397,716.0363557210117,18720.62105999596,2,5,Bill Payment,1.9226482584337792,1,1,11,143,18004.58470427495,4,0
398,330296.0816584688,30467.434360714862,6,5,Deposit,1.2626796758780032,0,1,5,865,-299828.64729775395,2,0
399,17516.88075418366,30889.093147909105,17,4,Transfer,1.2673060816010522,1,1,8,536,13372.212393725444,2,0
400,261877.63298000698,28463.200626501588,2,6,Deposit,3.067254693879018,1,1,11,695,-233414.4323535054,4,0
401,907.909480371761,45820.09143253952,14,2,Withdrawal,0.4437942196069808,1,1,15,24,44912.18195216776,2,0
402,6642.541691506334,34047.61249697656,1,3,Deposit,27.019088725294402,1,1,9,531,27405.070805470226,3,0
403,22258.681681787384,20782.91720114158,14,5,Withdrawal,5.950474885668372,1,1,7,87,-1475.7644806458047,1,0
404,24196.44952478731,43256.638841689426,12,2,Deposit,0.15380841657596797,1,1,9,668,19060.189316902117,4,0
405,8954.120147732434,9872.082056682255,23,1,Transfer,5.8867220469697115,1,1,12,631,917.961908949821,3,0
406,76550.03548929008,27667.601122910455,19,4,Transfer,7.846947866841183,1,1,11,878,-48882.434366379624,3,0
407,2603.883181728516,47576.96822524406,9,0,Bill Payment,1.0583125629897707,1,1,11,68,44973.085043515544,5,0
408,16568.209203501654,31644.483864140224,23,6,Withdrawal,9.171564764639157,1,1,10,619,15076.27466063857,3,0
409,28017.686863272582,41031.454073268935,23,6,Transfer,4.73072239111008,1,1,14,560,13013.767209996353,4,0
410,61628.374478492704,33024.47555171445,23,6,Transfer,8.597819138916908,1,1,11,473,-28603.898926778253,5,0
411,91420.93288113833,42129.17231335663,23,4,Transfer,6.306132523994701,1,1,9,719,-49291.760567781705,2,0
412,2323.2348289640713,47279.90611241694,7,4,Bill Payment,6.09760890633249,1,1,11,709,44956.671283452866,3,0
413,1024.3070954390382,14373.164649104103,15,2,Transfer,0.8613078988480716,1,1,8,632,13348.857553665064,2,0
414,283609.5206563032,9313.392981579223,15,6,Deposit,1.897502313652359,1,1,13,122,-274296.127674724,3,0
415,42814.3250910195,24715.546766294454,1,6,Transfer,3.7037669973677403,1,1,9,485,-18098.778324725045,6,0
416,4929.6680242390485,35391.25891438658,8,6,Withdrawal,0.5969963656513176,1,1,10,818,30461.590890147527,5,0
